heuristic,points,hyperplane_budget,jaccard_index,time,exceptions,regularity
CuttingLargerAngle2,19,17,0.9986953546117526,34411,false,47
DistanceFromG,19,17,0.973262733804785,1538906,false,47
CuttingEdges,19,17,0.9995972610224119,46970,false,47
LessArea,19,17,0.9996305765778755,3696935,false,47
CuttingLargerAngle2,19,18,0.9990746991287632,20938,false,47
DistanceFromG,19,18,0.9989573210954512,1682673,false,47
CuttingEdges,19,18,0.9999207129304152,33178,false,47
LessArea,19,18,0.9995135683929808,5346249,false,47
CuttingLargerAngle2,19,3,0.5035534847166475,87563,false,69
DistanceFromG,19,3,2.954275617192769E-4,20138,false,69
CuttingEdges,19,3,0.38631434766373585,117534,false,69
LessArea,19,3,1.1567243222956637E-7,3539361,false,69
CuttingLargerAngle2,19,4,0.6455841744516069,133729,false,69
DistanceFromG,19,4,0.0030629706634857107,27953,false,69
CuttingEdges,19,4,0.83677595275975,106720,false,69
LessArea,19,4,7.961618636231187E-5,2732708,false,69
CuttingLargerAngle2,19,5,0.8448124705014001,83079,false,69
DistanceFromG,19,5,0.22859125645899409,69803,false,69
CuttingEdges,19,5,0.9003524084286555,124519,false,69
LessArea,19,5,5.7212538494512335E-5,4052819,false,69
CuttingLargerAngle2,19,6,0.9133683521720689,102627,false,69
DistanceFromG,19,6,0.27798340031549434,58937,false,69
CuttingEdges,19,6,0.9534861424702198,96212,false,69
LessArea,19,6,null,null,true,69
CuttingLargerAngle2,19,7,0.9488245997731206,105071,false,69
DistanceFromG,19,7,0.28277713056225995,70751,false,69
CuttingEdges,19,7,0.9789493039177838,88607,false,69
LessArea,19,7,0.34690698694048694,2806719,false,69
CuttingLargerAngle2,19,8,0.9654545505659664,74473,false,69
DistanceFromG,19,8,0.4380856294000591,137145,false,69
CuttingEdges,19,8,0.9853949602726865,144565,false,69
LessArea,19,8,0.8420525023026418,4227192,false,69
CuttingLargerAngle2,19,9,0.9700656471126016,109859,false,69
DistanceFromG,19,9,0.5072630587343437,143032,false,69
CuttingEdges,19,9,0.9908247857958193,223148,false,69
LessArea,19,9,0.8436883192727505,3385847,false,69
CuttingLargerAngle2,19,10,0.977944459013899,65501,false,69
DistanceFromG,19,10,0.7618825982017937,208265,false,69
CuttingEdges,19,10,0.9944293440977455,84811,false,69
LessArea,19,10,0.9459479640248708,2762253,false,69
CuttingLargerAngle2,19,11,0.9890633741649246,140976,false,69
DistanceFromG,19,11,0.8086604868423253,289586,false,69
CuttingEdges,19,11,0.9951550218945403,69081,false,69
LessArea,19,11,0.9658721646137215,4721269,false,69
CuttingLargerAngle2,19,12,0.9904003351630988,97755,false,69
DistanceFromG,19,12,0.9626562839672019,428514,false,69
CuttingEdges,19,12,0.9961029213802238,76453,false,69
LessArea,19,12,0.9838016684374268,3571623,false,69
CuttingLargerAngle2,19,13,0.9912714026344532,50391,false,69
DistanceFromG,19,13,0.9819844928400622,487265,false,69
CuttingEdges,19,13,0.9976072761186011,52582,false,69
LessArea,19,13,0.9872853673430863,2952877,false,69
CuttingLargerAngle2,19,14,0.995490595887529,62906,false,69
DistanceFromG,19,14,0.9834253989665609,911919,false,69
CuttingEdges,19,14,0.9984345223914052,75278,false,69
LessArea,19,14,0.991520240258312,3837106,false,69
CuttingLargerAngle2,19,15,0.9963291838421565,41971,false,69
DistanceFromG,19,15,0.9895292189694768,1082975,false,69
CuttingEdges,19,15,0.9988772382040823,37766,false,69
LessArea,19,15,0.9988900509161046,2797612,false,69
CuttingLargerAngle2,19,16,0.9981965927895843,29002,false,69
DistanceFromG,19,16,0.9916807874963769,1309702,false,69
CuttingEdges,19,16,0.9993344893397188,54346,false,69
LessArea,19,16,0.9995337178018675,3763742,false,69
CuttingLargerAngle2,19,17,0.9990802880649261,58343,false,69
DistanceFromG,19,17,0.9936651356714454,1636621,false,69
CuttingEdges,19,17,0.9994732558917304,27527,false,69
LessArea,19,17,0.999844510850762,3176602,false,69
CuttingLargerAngle2,19,18,0.9999832779648168,5496,false,69
DistanceFromG,19,18,0.9999832779648168,1843340,false,69
CuttingEdges,19,18,0.9999832779648168,6303,false,69
LessArea,19,18,0.9999832779648168,2738678,false,69
CuttingLargerAngle2,19,3,0.6051944474387074,88382,false,64
DistanceFromG,19,3,0.6236225043456463,21217,false,64
CuttingEdges,19,3,0.7271477064660015,117741,false,64
LessArea,19,3,0.0,4242917,false,64
CuttingLargerAngle2,19,4,0.7491178912411789,137611,false,64
DistanceFromG,19,4,0.6540205886330428,30830,false,64
CuttingEdges,19,4,0.8357486756429752,112830,false,64
LessArea,19,4,0.0,3090609,false,64
CuttingLargerAngle2,19,5,0.8772372729903174,81126,false,64
DistanceFromG,19,5,0.6937366620818861,35191,false,64
CuttingEdges,19,5,0.9524721334307352,119805,false,64
LessArea,19,5,0.0,2634848,false,64
CuttingLargerAngle2,19,6,0.9297782248077846,85366,false,64
DistanceFromG,19,6,0.7443572566520548,57881,false,64
CuttingEdges,19,6,0.9756091389718932,101204,false,64
LessArea,19,6,0.0,5133607,false,64
CuttingLargerAngle2,19,7,0.9490733652750409,100642,false,64
DistanceFromG,19,7,0.7511915481715301,71303,false,64
CuttingEdges,19,7,0.9817027824729413,91825,false,64
LessArea,19,7,7.1272971659473286E-6,3328517,false,64
CuttingLargerAngle2,19,8,0.9540343553369164,68498,false,64
DistanceFromG,19,8,0.8325169785306933,98615,false,64
CuttingEdges,19,8,0.9882513267083043,82638,false,64
LessArea,19,8,0.6575613129369415,2705498,false,64
CuttingLargerAngle2,19,9,0.9737274249103796,62933,false,64
DistanceFromG,19,9,0.8632080605530912,201738,false,64
CuttingEdges,19,9,0.9924321809612506,88018,false,64
LessArea,19,9,0.7340285952055595,3386643,false,64
CuttingLargerAngle2,19,10,0.9843644003635721,120163,false,64
DistanceFromG,19,10,0.8643195197968371,270755,false,64
CuttingEdges,19,10,0.9945124426769306,149577,false,64
LessArea,19,10,0.8480981884719884,2857184,false,64
CuttingLargerAngle2,19,11,0.9937120306748667,83131,false,64
DistanceFromG,19,11,0.8648604079748026,370952,false,64
CuttingEdges,19,11,0.9958027978557406,74626,false,64
LessArea,19,11,0.8770009039792046,2640386,false,64
CuttingLargerAngle2,19,12,0.9942003700391602,64543,false,64
DistanceFromG,19,12,0.865401296152768,404394,false,64
CuttingEdges,19,12,0.9967215830721462,61750,false,64
LessArea,19,12,0.9255594289045502,2859840,false,64
CuttingLargerAngle2,19,13,0.9955263935022101,75776,false,64
DistanceFromG,19,13,0.8881581768110685,533965,false,64
CuttingEdges,19,13,0.9976978553917005,85978,false,64
LessArea,19,13,0.9277792764695293,3456968,false,64
CuttingLargerAngle2,19,14,0.9963558228244046,41365,false,64
DistanceFromG,19,14,0.929618574891575,707763,false,64
CuttingEdges,19,14,0.9983916902302234,78156,false,64
LessArea,19,14,0.9315625897471569,2670984,false,64
CuttingLargerAngle2,19,15,0.9975673690103659,45554,false,64
DistanceFromG,19,15,0.9667089922659586,867687,false,64
CuttingEdges,19,15,0.9986101287210314,36378,false,64
LessArea,19,15,0.9869661376085566,2822885,false,64
CuttingLargerAngle2,19,16,0.9985950099767484,31032,false,64
DistanceFromG,19,16,0.9886809254464801,1131468,false,64
CuttingEdges,19,16,0.9991985620289903,63908,false,64
LessArea,19,16,0.996692912107818,3351974,false,64
CuttingLargerAngle2,19,17,0.9994327270328656,21361,false,64
DistanceFromG,19,17,0.9988786464603157,1489320,false,64
CuttingEdges,19,17,0.9997163635164328,22253,false,64
LessArea,19,17,0.9982499958643046,2667157,false,64
CuttingLargerAngle2,19,18,0.9999076532379083,5363,false,64
DistanceFromG,19,18,0.9999076532379083,1686514,false,64
CuttingEdges,19,18,0.9999076532379083,6300,false,64
LessArea,19,18,0.9999076532379083,3524462,false,64
CuttingLargerAngle2,20,3,0.4869500983718701,220190,false,59
DistanceFromG,20,3,0.02421244621259968,47061,false,59
CuttingEdges,20,3,0.5701691576519957,142875,false,59
LessArea,20,3,7.16472130042722E-5,4955081,false,59
CuttingLargerAngle2,20,4,0.660959973320973,99774,false,59
DistanceFromG,20,4,0.02651445840736172,28790,false,59
CuttingEdges,20,4,0.8353989885118599,124117,false,59
LessArea,20,4,8.095951867088956E-5,4112678,false,59
CuttingLargerAngle2,20,5,0.8001840154072566,104668,false,59
DistanceFromG,20,5,0.08623396707532302,41581,false,59
CuttingEdges,20,5,0.8737565353970775,136044,false,59
LessArea,20,5,9.578603761940662E-5,6390831,false,59
CuttingLargerAngle2,20,6,0.8750616667021945,103424,false,59
DistanceFromG,20,6,0.21442358204902695,104891,false,59
CuttingEdges,20,6,0.9164494662435148,152039,false,59
LessArea,20,6,0.6557985710291788,4429681,false,59
CuttingLargerAngle2,20,7,0.9026357757523119,88509,false,59
DistanceFromG,20,7,0.3694345903893942,70083,false,59
CuttingEdges,20,7,0.9539963088490075,107386,false,59
LessArea,20,7,0.6569009220999493,4773635,false,59
CuttingLargerAngle2,20,8,0.9274361772105133,126896,false,59
DistanceFromG,20,8,0.369602814357473,130906,false,59
CuttingEdges,20,8,0.9675989401839727,142948,false,59
LessArea,20,8,0.6628606758714504,5028826,false,59
CuttingLargerAngle2,20,9,0.9459067678314818,81436,false,59
DistanceFromG,20,9,0.7600624494590271,143960,false,59
CuttingEdges,20,9,0.9794503790130329,94971,false,59
LessArea,20,9,0.8218839225150083,4045017,false,59
CuttingLargerAngle2,20,10,0.9618360367888482,86694,false,59
DistanceFromG,20,10,0.7944952395568331,213414,false,59
CuttingEdges,20,10,0.9898280922056845,155484,false,59
LessArea,20,10,0.8654420690975069,6525917,false,59
CuttingLargerAngle2,20,11,0.9705812059294029,74656,false,59
DistanceFromG,20,11,0.8170402025770731,286580,false,59
CuttingEdges,20,11,0.9926287191427298,93529,false,59
LessArea,20,11,0.8940532626552572,3915864,false,59
CuttingLargerAngle2,20,12,0.9829381257173473,66307,false,59
DistanceFromG,20,12,0.8292408672093119,569016,false,59
CuttingEdges,20,12,0.9951215833308172,84020,false,59
LessArea,20,12,0.9179322807863401,6319357,false,59
CuttingLargerAngle2,20,13,0.9837181340463002,62273,false,59
DistanceFromG,20,13,0.8321626519180484,510819,false,59
CuttingEdges,20,13,0.9964979692678462,105528,false,59
LessArea,20,13,0.9350928564679748,4886320,false,59
CuttingLargerAngle2,20,14,0.9911925522952326,54307,false,59
DistanceFromG,20,14,0.8584793733804754,770681,false,59
CuttingEdges,20,14,0.997675368529822,68055,false,59
LessArea,20,14,0.9393087247705474,6735205,false,59
CuttingLargerAngle2,20,15,0.9916452562241564,74463,false,59
DistanceFromG,20,15,0.9390557027925178,884157,false,59
CuttingEdges,20,15,0.9982953662058767,54101,false,59
LessArea,20,15,0.953521919266621,4080179,false,59
CuttingLargerAngle2,20,16,0.995340326565076,42817,false,59
DistanceFromG,20,16,0.9766198197347373,1189580,false,59
CuttingEdges,20,16,0.9985944243528465,56184,false,59
LessArea,20,16,0.95494773952967,6203671,false,59
CuttingLargerAngle2,20,17,0.9962237335511478,60415,false,59
DistanceFromG,20,17,0.9872799069750969,1332374,false,59
CuttingEdges,20,17,0.9991854541316548,38156,false,59
LessArea,20,17,0.9695258980903433,3950730,false,59
CuttingLargerAngle2,20,18,0.9986078547981448,29297,false,59
DistanceFromG,20,18,0.9892218608522168,1840479,false,59
CuttingEdges,20,18,0.9993536771074113,81858,false,59
LessArea,20,18,0.9942216859289253,5902788,false,59
CuttingLargerAngle2,20,19,0.999392032676768,36334,false,59
DistanceFromG,20,19,0.9991854418387766,2044283,false,59
CuttingEdges,20,19,0.9996840653523955,22753,false,59
LessArea,20,19,0.9955795808557502,4004319,false,59
CuttingLargerAngle2,20,3,0.4237867732617832,163080,false,86
DistanceFromG,20,3,0.10221854689700619,38877,false,86
CuttingEdges,20,3,0.733497439366431,177969,false,86
LessArea,20,3,3.520414971926581E-4,5311766,false,86
CuttingLargerAngle2,20,4,0.7066240584341474,139583,false,86
DistanceFromG,20,4,0.12096701252051219,30618,false,86
CuttingEdges,20,4,0.9057215736775186,117010,false,86
LessArea,20,4,1.898049491208654E-4,3092977,false,86
CuttingLargerAngle2,20,5,0.7891513405152968,88372,false,86
DistanceFromG,20,5,0.13076764048428152,36053,false,86
CuttingEdges,20,5,0.9449419635213226,107008,false,86
LessArea,20,5,4.4633713465061167E-4,3346115,false,86
CuttingLargerAngle2,20,6,0.8566890701307205,127907,false,86
DistanceFromG,20,6,0.20502823252748956,54234,false,86
CuttingEdges,20,6,0.9640668088373865,164199,false,86
LessArea,20,6,1.1300732884286438E-4,5109397,false,86
CuttingLargerAngle2,20,7,0.8988499537072104,174094,false,86
DistanceFromG,20,7,0.7404287209437546,97274,false,86
CuttingEdges,20,7,0.9743717851429892,101510,false,86
LessArea,20,7,0.823541526241601,3128658,false,86
CuttingLargerAngle2,20,8,0.9490745397965119,78863,false,86
DistanceFromG,20,8,0.8464008372850258,101902,false,86
CuttingEdges,20,8,0.9809045044504912,100559,false,86
LessArea,20,8,0.8317776001541725,3281290,false,86
CuttingLargerAngle2,20,9,0.961895042636426,143146,false,86
DistanceFromG,20,9,0.9152991872649981,169888,false,86
CuttingEdges,20,9,0.9881955374525208,133560,false,86
LessArea,20,9,0.832272919717138,4275008,false,86
CuttingLargerAngle2,20,10,0.9710948166534566,96193,false,86
DistanceFromG,20,10,0.9183324073236597,230813,false,86
CuttingEdges,20,10,0.9947624069969588,193066,false,86
LessArea,20,10,0.8606516025759805,3122481,false,86
CuttingLargerAngle2,20,11,0.9915435492387613,71543,false,86
DistanceFromG,20,11,0.9428210561678705,277232,false,86
CuttingEdges,20,11,0.9959706793569342,72519,false,86
LessArea,20,11,0.8832057059487047,3544553,false,86
CuttingLargerAngle2,20,12,0.9945441617646998,98040,false,86
DistanceFromG,20,12,0.9606036721667335,413386,false,86
CuttingEdges,20,12,0.99692670305451,132805,false,86
LessArea,20,12,0.9384383137912995,3486578,false,86
CuttingLargerAngle2,20,13,0.9972769317479764,70703,false,86
DistanceFromG,20,13,0.9644056956055457,495773,false,86
CuttingEdges,20,13,0.9971618110049775,58970,false,86
LessArea,20,13,0.9404610752377305,3212181,false,86
CuttingLargerAngle2,20,14,0.9974677806305057,48279,false,86
DistanceFromG,20,14,0.9688246999082605,651368,false,86
CuttingEdges,20,14,0.997348279142233,54568,false,86
LessArea,20,14,0.9702005529809344,4351124,false,86
CuttingLargerAngle2,20,15,0.9979816231723353,84495,false,86
DistanceFromG,20,15,0.9852409609365158,845562,false,86
CuttingEdges,20,15,0.9982688664797326,51129,false,86
LessArea,20,15,0.9763072218388053,4271034,false,86
CuttingLargerAngle2,20,16,0.9981193335076319,34150,false,86
DistanceFromG,20,16,0.9946926896079439,1105803,false,86
CuttingEdges,20,16,0.9988056151503758,47571,false,86
LessArea,20,16,0.9778814922260767,3491436,false,86
CuttingLargerAngle2,20,17,0.9985173125563276,99905,false,86
DistanceFromG,20,17,0.9972704337910606,1415539,false,86
CuttingEdges,20,17,0.9992416914124321,60039,false,86
LessArea,20,17,0.9891839197826495,3767561,false,86
CuttingLargerAngle2,20,18,0.9995859759214798,46642,false,86
DistanceFromG,20,18,0.9983105761807393,1767154,false,86
CuttingEdges,20,18,0.9994993103403721,20909,false,86
LessArea,20,18,0.999809940064098,3195983,false,86
CuttingLargerAngle2,20,19,0.9999967697441314,7552,false,86
DistanceFromG,20,19,0.9999967697441314,2326432,false,86
CuttingEdges,20,19,0.9999967697441314,11038,false,86
LessArea,20,19,0.9999967697441314,5671887,false,86
CuttingLargerAngle2,20,3,0.42528292060025913,118283,false,61
DistanceFromG,20,3,9.258576171154555E-4,24946,false,61
CuttingEdges,20,3,0.4828001439545682,142146,false,61
LessArea,20,3,1.6703977047791041E-6,3095487,false,61
CuttingLargerAngle2,20,4,0.6593448475647411,95028,false,61
DistanceFromG,20,4,0.023087421615639984,28661,false,61
CuttingEdges,20,4,0.709181797440586,203208,false,61
LessArea,20,4,0.6702070900091768,3561537,false,61
CuttingLargerAngle2,20,5,0.7857495088555089,123603,false,61
DistanceFromG,20,5,0.052965695315381776,54509,false,61
CuttingEdges,20,5,0.8677834683009952,183707,false,61
LessArea,20,5,0.6839182518010957,3902066,false,61
CuttingLargerAngle2,20,6,0.8270749327538999,82637,false,61
DistanceFromG,20,6,0.3154186646993729,81550,false,61
CuttingEdges,20,6,0.9135277957204004,139654,false,61
LessArea,20,6,0.7722415363435093,3231407,false,61
CuttingLargerAngle2,20,7,0.9042569491022967,107428,false,61
DistanceFromG,20,7,0.48855772777572853,90628,false,61
CuttingEdges,20,7,0.9459761219886869,108481,false,61
LessArea,20,7,0.8158630603451181,4103742,false,61
CuttingLargerAngle2,20,8,0.9460966286640763,120674,false,61
DistanceFromG,20,8,0.6313537440059018,136334,false,61
CuttingEdges,20,8,0.9763812830149599,136060,false,61
LessArea,20,8,0.8328993001453789,3993046,false,61
CuttingLargerAngle2,20,9,0.952585165929848,139031,false,61
DistanceFromG,20,9,0.6316562154186647,162916,false,61
CuttingEdges,20,9,0.9812424884693178,89287,false,61
LessArea,20,9,0.8369886499234682,3516310,false,61
CuttingLargerAngle2,20,10,0.956175618780315,68329,false,61
DistanceFromG,20,10,0.7129251198819624,230451,false,61
CuttingEdges,20,10,0.9853939434141954,148467,false,61
LessArea,20,10,0.8621337258445834,5299702,false,61
CuttingLargerAngle2,20,11,0.9747294920187404,69485,false,61
DistanceFromG,20,11,0.7536333456289193,277426,false,61
CuttingEdges,20,11,0.9896330362929501,76212,false,61
LessArea,20,11,0.9064274101535104,3803597,false,61
CuttingLargerAngle2,20,12,0.9824784292207472,117662,false,61
DistanceFromG,20,12,0.8048653633345629,471228,false,61
CuttingEdges,20,12,0.9934883167731349,78926,false,61
LessArea,20,12,0.9568351158771244,4656808,false,61
CuttingLargerAngle2,20,13,0.9866849790639901,95607,false,61
DistanceFromG,20,13,0.8567133898930284,543211,false,61
CuttingEdges,20,13,0.9961165892179489,175540,false,61
LessArea,20,13,0.9798119142605682,4433102,false,61
CuttingLargerAngle2,20,14,0.9930796052878605,49554,false,61
DistanceFromG,20,14,0.8983327185540391,689144,false,61
CuttingEdges,20,14,0.9972258141478327,57113,false,61
LessArea,20,14,0.9839016983124121,3625714,false,61
CuttingLargerAngle2,20,15,0.9970109151046729,52572,false,61
DistanceFromG,20,15,0.9009885651051273,952163,false,61
CuttingEdges,20,15,0.9977348333980768,116495,false,61
LessArea,20,15,0.991340751131447,4446853,false,61
CuttingLargerAngle2,20,16,0.9971103497998555,34748,false,61
DistanceFromG,20,16,0.9230984876429362,1083322,false,61
CuttingEdges,20,16,0.9980315247052565,40093,false,61
LessArea,20,16,0.9942740743017642,3010340,false,61
CuttingLargerAngle2,20,17,0.998307648837428,31642,false,61
DistanceFromG,20,17,0.9588712652157876,1578975,false,61
CuttingEdges,20,17,0.9983994114592004,33281,false,61
LessArea,20,17,0.9947545643193184,5647655,false,61
CuttingLargerAngle2,20,18,0.9993251503912346,21053,false,61
DistanceFromG,20,18,0.9849834009590557,1806479,false,61
CuttingEdges,20,18,0.999667020196228,20299,false,61
LessArea,20,18,0.9951203303988436,2984436,false,61
CuttingLargerAngle2,20,19,0.9999852455146364,12689,false,61
DistanceFromG,20,19,0.9868056067871634,2301256,false,61
CuttingEdges,20,19,0.9999852455146364,9148,false,61
LessArea,20,19,0.9999852455146364,4516845,false,61
